실거래가,감정가,낙찰가,감정가_log,건물면적_log,실거래가_log,최저가율,낙찰가율,실거래가율,저평가율,낙찰률,유찰횟수_adj,월실거래건수,실거래상대지수_local,실거래상대지수_global,건물나이,층_high,층_low,층_mid,면적_대형,면적_소형,면적_중형,면적_초대형,구클_0,구클_1,구클_2,구클_3,구클_4
83000,83500,85612,11.33261389,3.865979067,11.32660793,100,102.5293413,99.4011976,-3.146987952,102.5293413,0,580,290.6,138.7,32,0,0,1,0,1,0,0,0,0,0,1,0
38000,39300,38890,10.57900524,3.531640678,10.54536775,80,98.956743,96.69211196,-2.342105263,98.956743,1,458,200,109.5,31,0,0,1,0,1,0,0,0,0,0,1,0
83000,88800,77420,11.39415319,4.450852826,11.32660793,80,87.18468468,93.46846847,6.722891566,87.18468468,1,572,244,136.8,20,0,1,0,1,0,0,0,0,0,0,1,0
69500,69500,64800,11.14909642,4.452834525,11.14909642,80,93.23741007,100,6.762589928,93.23741007,1,469,201.5,112.1,26,0,0,1,1,0,0,0,0,0,0,1,0
38800,37800,33410,10.54009084,3.923951576,10.5662013,80,88.38624339,102.6455026,13.89175258,88.38624339,1,596,207.8,142.5,28,0,0,1,0,1,0,0,0,0,0,1,0
55500,54200,53228.888,10.90045464,4.110873864,10.92415632,80,98.20828044,102.398524,4.092093694,98.20828044,1,103,130.3,24.6,21,1,0,0,0,0,1,0,1,0,0,0,0
84500,85700,85728.4,11.35861977,4.453533011,11.34451865,80,100.0331389,98.59976663,-1.453727811,100.0331389,1,572,244,136.8,27,0,0,1,1,0,0,0,0,0,0,1,0
83000,77900,76347,11.26319407,4.671926558,11.32660793,80,98.00641849,106.5468549,8.015662651,98.00641849,1,185,163.7,44.2,22,0,0,1,1,0,0,0,1,0,0,0,0
83000,69700,74590.01,11.15196994,4.454114711,11.32660793,100,107.0157963,119.0817791,10.13251807,107.0157963,0,596,207.8,142.5,28,0,0,1,1,0,0,0,0,0,0,1,0
138000,141000,124600.1,11.85652226,4.845446136,11.83501621,80,88.36886525,97.87234043,9.710072464,88.36886525,1,580,290.6,138.7,37,0,1,0,1,0,0,0,0,0,0,1,0
38400,40300,31311.111,10.60413156,3.991942629,10.55583878,64,77.69506452,95.2853598,18.46064844,77.69506452,2,172,147.5,41.1,39,0,1,0,0,1,0,0,1,0,0,0,0
74000,80000,71500.1,11.28979441,4.452834525,11.21183389,80,89.375125,92.5,3.378243243,89.375125,1,469,201.5,112.1,27,0,1,0,1,0,0,0,0,0,0,1,0
83500,88400,71099.999,11.38963856,4.453882072,11.33261389,64,80.42986312,94.45701357,14.8503006,80.42986312,2,596,207.8,142.5,9,0,1,0,1,0,0,0,0,0,0,1,0
166000,180000,220600,12.10071769,4.959622662,12.01974909,100,122.5555556,92.22222222,-32.89156627,122.5555556,0,253,237.7,60.5,17,0,1,0,0,0,0,1,0,0,1,0,0
155000,151300,159599.999,11.92702651,4.747797584,11.95118685,100,105.4857892,102.4454726,-2.96774129,105.4857892,0,684,290.6,163.5,14,0,0,1,1,0,0,0,0,1,0,0,0
23000,14600,12120.1,9.588845299,3.661508257,10.04329297,64,83.01438356,157.5342466,47.30391304,83.01438356,2,353,190.5,84.4,28,0,1,0,0,1,0,0,0,0,0,1,0
240000,230000,109777.77,12.34583894,4.738038859,12.38839837,32.768,47.72946522,104.3478261,54.2592625,47.72946522,5,867,371.1,207.3,19,0,0,1,1,0,0,0,0,1,0,0,0
280000,283000,283111,12.55320571,4.454021662,12.54254845,80,100.0392226,98.93992933,-1.111071429,100.0392226,1,624,358.9,149.2,4,0,1,0,1,0,0,0,0,0,1,0,0
72500,97000,97110,11.48247657,4.103304304,11.19135563,100,100.1134021,74.74226804,-33.94482759,100.1134021,0,495,248.4,118.3,24,1,0,0,0,0,1,0,0,0,0,1,0
72200,71200,67018,11.17326214,4.079907514,11.18720918,80,94.12640449,101.4044944,7.177285319,94.12640449,1,596,207.8,142.5,30,0,0,1,0,1,0,0,0,0,0,1,0
119700,106100,110500,11.57214675,4.453533011,11.69275225,100,104.1470311,112.8180961,7.68588137,104.1470311,0,556,283,132.9,27,0,1,0,1,0,0,0,0,1,0,0,0
80000,80700,71186.3,11.29850625,4.444884056,11.28979441,80,88.2110285,99.13258984,11.017125,88.2110285,1,556,283,132.9,21,0,1,0,1,0,0,0,0,1,0,0,0
67000,66800,59980,11.10947333,3.98834866,11.11246282,80,89.79041916,100.2994012,10.47761194,89.79041916,1,453,221,108.3,5,0,1,0,0,1,0,0,0,0,0,1,0
50500,49300,45660,10.80569964,4.108904714,10.82974842,80,92.61663286,102.4340771,9.584158416,92.61663286,1,469,201.5,112.1,20,0,0,1,0,0,1,0,0,0,0,1,0
52500,52800,48036,10.87428541,3.93064847,10.8685875,80,90.97727273,99.43181818,8.502857143,90.97727273,1,172,147.5,41.1,35,0,0,1,0,1,0,0,1,0,0,0,0
126000,112000,91891.01,11.62626308,4.972794961,11.74404512,64,82.04554464,112.5,27.07062698,82.04554464,2,469,201.5,112.1,20,1,0,0,0,0,0,1,0,0,0,1,0
62700,58200,58360,10.97165782,4.110217911,11.04613268,100,100.2749141,107.7319588,6.92185008,100.2749141,0,172,147.5,41.1,29,0,1,0,0,0,1,0,1,0,0,0,0
108000,115000,102290.01,11.6526961,4.753417762,11.58989577,80,88.94783478,93.91304348,5.287027778,88.94783478,1,469,201.5,112.1,22,0,0,1,1,0,0,0,0,0,0,1,0
32590,20300,20000,9.918425425,3.776432351,10.39179146,80,98.52216749,160.5418719,38.63148205,98.52216749,1,458,200,109.5,9,0,1,0,0,1,0,0,0,0,0,1,0
83800,86200,73713,11.36443706,4.750654853,11.33620022,80,85.51392111,97.21577726,12.03699284,85.51392111,1,469,201.5,112.1,26,0,0,1,1,0,0,0,0,0,0,1,0
114000,119000,52750,11.68688718,4.45423101,11.6439625,40.96,44.32773109,95.79831933,53.72807018,44.32773109,4,469,201.5,112.1,14,1,0,0,1,0,0,0,0,0,0,1,0
89800,80500,82500,11.29602489,4.11038194,11.40535139,100,102.484472,111.552795,8.129175947,102.484472,0,662,221.5,158.3,4,0,0,1,0,0,1,0,0,1,0,0,0
217500,209800,215000,12.25391474,4.945492146,12.28995873,80,102.478551,103.6701621,1.149425287,102.478551,0,253,237.7,60.5,18,1,0,0,0,0,0,1,0,0,1,0,0
91000,89200,86700,11.39864753,4.452834525,11.41862577,80,97.19730942,102.0179372,4.725274725,97.19730942,1,265,214.3,63.4,25,0,1,0,1,0,0,0,1,0,0,0,0
50300,48600,46999.9999,10.79139939,4.45423101,10.82578024,80,96.70781872,103.4979424,6.560636382,96.70781872,1,95,173,22.7,25,0,1,0,1,0,0,0,1,0,0,0,0
94800,94300,89867,11.45424707,4.451202823,11.45953524,80,95.2990456,100.5302227,5.203586498,95.2990456,1,580,290.6,138.7,16,0,1,0,1,0,0,0,0,0,0,1,0
55000,59000,49500,10.98530967,4.346787983,10.91510665,80,83.89830508,93.22033898,10,83.89830508,1,458,200,109.5,21,0,1,0,0,0,1,0,0,0,0,1,0
11500,17100,13680,9.74689222,2.706048198,9.350189267,80,80,67.25146199,-18.95652174,80,1,265,214.3,63.4,10,0,0,1,0,1,0,0,1,0,0,0,0
60300,67000,66842.1,11.11246282,4.452718063,11.00710397,80,99.76432836,90,-10.84925373,99.76432836,1,265,214.3,63.4,26,0,0,1,1,0,0,0,1,0,0,0,0
67622,73100,65000.05,11.19959733,4.278054044,11.12170344,80,88.91935705,92.50615595,3.877362397,88.91935705,1,556,283,132.9,55,0,0,1,0,0,1,0,0,1,0,0,0
82000,83000,76645.8,11.32660793,4.453067408,11.31448672,80,92.34433735,98.79518072,6.529512195,92.34433735,1,271,173.7,64.8,15,0,0,1,1,0,0,0,1,0,0,0,0
143000,131000,138399,11.78296024,4.454079819,11.8706069,100,105.6480916,109.1603053,3.217482517,105.6480916,0,495,248.4,118.3,6,0,0,1,1,0,0,0,0,0,0,1,0
140000,145500,145618,11.88793824,4.710790668,11.84940484,80,100.0810997,96.21993127,-4.012857143,100.0810997,1,278,358.4,66.5,18,1,0,0,1,0,0,0,0,0,1,0,0
48000,54300,43777,10.90229792,4.453882072,10.77897712,80,80.62062615,88.39779006,8.797916667,80.62062615,1,95,173,22.7,27,0,0,1,1,0,0,0,1,0,0,0,0
275500,241000,280420,12.39255636,4.45423101,12.52634654,100,116.3568465,114.3153527,-1.78584392,116.3568465,0,911,299.6,217.8,17,0,0,1,1,0,0,0,0,1,0,0,0
101800,85800,90780,11.35978594,4.104954741,11.53077521,100,105.8041958,118.6480186,10.82514735,105.8041958,0,662,221.5,158.3,25,0,1,0,0,0,1,0,0,1,0,0,0
334000,328000,321099.9,12.70077194,4.795211866,12.71889927,80,97.89631098,101.8292683,3.862305389,97.89631098,1,911,299.6,217.8,17,0,1,0,1,0,0,0,0,1,0,0,0
67954,79800,58340,11.28729131,4.107754249,11.126601,64,73.10776942,85.15538847,14.14780587,73.10776942,2,253,237.7,60.5,7,0,1,0,0,0,1,0,0,0,1,0,0
143000,135000,136023.5,11.81303746,4.454079819,11.8706069,80,100.7581481,105.9259259,4.878671329,100.7581481,1,495,248.4,118.3,6,0,0,1,1,0,0,0,0,0,0,1,0
149000,132000,123400.001,11.79056478,4.453998398,11.9117083,80,93.48484924,112.8787879,17.18120738,93.48484924,1,495,248.4,118.3,24,0,0,1,1,0,0,0,0,0,0,1,0
94500,91900,87880,11.42846719,4.450619426,11.4563657,80,95.62568009,102.8291621,7.005291005,95.62568009,1,458,200,109.5,18,0,0,1,1,0,0,0,0,0,0,1,0
60000,92500,86312.7,11.43497473,4.647942278,11.00211651,80,93.31102703,64.86486486,-43.8545,93.31102703,1,256,111.8,96,18,0,0,1,1,0,0,0,0,0,0,1,0
59800,68400,66439.9,11.13314272,4.213016092,10.99877766,80,97.13435673,87.42690058,-11.10351171,97.13435673,1,123,105.5,46.1,35,0,0,1,0,0,1,0,1,0,0,0,0
99000,103000,103482.9,11.54249398,4.759443715,11.50288523,80,100.468835,96.11650485,-4.528181818,100.468835,1,274,133.7,102.7,22,1,0,0,1,0,0,0,0,0,0,1,0
45000,47400,37168.8,10.7663986,4.068855799,10.71443999,64,78.41518987,94.93670886,17.40266667,78.41518987,2,123,105.5,46.1,6,0,1,0,0,1,0,0,1,0,0,0,0
51000,81000,71881,11.30221678,4.454289155,10.83960052,80,88.74197531,62.96296296,-40.94313725,88.74197531,1,123,105.5,46.1,22,0,0,1,1,0,0,0,1,0,0,0,0
80800,93000,77777.779,11.44036552,4.079907514,11.29974462,80,83.63202043,86.88172043,3.740372525,83.63202043,1,256,111.8,96,30,0,1,0,0,1,0,0,0,0,0,1,0
54700,69400,45159.9999,11.14765656,4.44100284,10.90963727,64,65.07204597,78.8184438,17.44058519,65.07204597,2,123,105.5,46.1,23,0,1,0,0,0,1,0,1,0,0,0,0
192000,223000,206500,12.31493153,4.452834525,12.16525586,100,92.60089686,86.09865471,-7.552083333,92.60089686,0,512,294.5,191.9,32,0,0,1,1,0,0,0,0,0,1,0,0
240000,250000,245755.1,12.4292202,4.453629597,12.38839837,80,98.30204,96,-2.397958333,98.30204,1,512,294.5,191.9,7,0,0,1,1,0,0,0,0,0,1,0,0
75000,74400,67150,11.21722466,4.44282183,11.22525673,80,90.25537634,100.8064516,10.46666667,90.25537634,1,224,112.4,84,22,0,1,0,1,0,0,0,0,0,0,1,0
83000,88000,83600.1,11.38510346,4.453183829,11.32660793,80,95.00011364,94.31818182,-0.723012048,95.00011364,1,256,111.8,96,30,0,0,1,1,0,0,0,0,0,0,1,0
72700,72600,68010,11.19273397,4.450269225,11.19411042,80,93.67768595,100.137741,6.451169188,93.67768595,1,136,120.4,51,11,0,0,1,1,0,0,0,1,0,0,0,0
94500,90600,91000,11.41422053,4.453067408,11.4563657,100,100.4415011,104.3046358,3.703703704,100.4415011,0,347,176.6,130.1,27,0,0,1,1,0,0,0,0,1,0,0,0
248000,241000,230590,12.39255636,5.010508619,12.42118806,80,95.68049793,102.9045643,7.02016129,95.68049793,1,347,176.6,130.1,13,0,0,1,0,0,0,1,0,1,0,0,0
54000,59700,52155.5,10.99710405,4.077706921,10.89675784,80,87.36264657,90.45226131,3.415740741,87.36264657,1,368,128.3,137.9,37,0,1,0,0,1,0,0,0,0,0,1,0
65000,70400,50688,11.16196275,4.75272775,11.08215793,64,72,92.32954545,22.01846154,72,2,123,105.5,46.1,27,0,0,1,1,0,0,0,1,0,0,0,0
69000,59100,61877.7,10.98700312,4.453416631,11.14187628,100,104.7,116.751269,10.32217391,104.7,0,95,120.2,35.6,21,0,1,0,1,0,0,0,1,0,0,0,0
70000,131600,117782,11.7875299,4.960394078,11.15626481,80,89.5,53.19148936,-68.26,89.5,1,444,148.6,166.4,17,1,0,0,0,0,0,1,0,1,0,0,0
100000,107400,96000,11.58432477,4.453882072,11.51293546,80,89.38547486,93.10986965,4,89.38547486,1,716,235.5,268.4,23,0,1,0,1,0,0,0,0,1,0,0,0
129000,143000,125120,11.8706069,4.408425109,11.76757544,64,87.4965035,90.20979021,3.007751938,87.4965035,2,716,235.5,268.4,42,0,0,1,0,0,1,0,0,1,0,0,0
135000,122400,131094.0607,11.71505782,4.105943698,11.81303746,100,107.1029908,110.2941176,2.89328837,107.1029908,0,404,171.6,151.4,26,1,0,0,0,0,1,0,0,1,0,0,0
165000,157000,166000,11.96400745,4.453416631,12.01370681,100,105.7324841,105.0955414,-0.606060606,105.7324841,0,716,235.5,268.4,40,0,0,1,1,0,0,0,0,1,0,0,0
90000,108000,90979.389,11.58989577,4.450152464,11.40757606,80,84.240175,83.33333333,-1.08821,84.240175,1,154,144.7,57.7,20,0,1,0,1,0,0,0,0,0,1,0,0
235000,183700,215777.7007,12.12106471,4.453765732,12.36734505,80,117.4620036,127.9259662,8.17970183,117.4620036,1,716,235.5,268.4,7,0,1,0,1,0,0,0,0,1,0,0,0
109755,73000,62180,11.19822842,4.068770311,11.606015,80,85.17808219,150.3493151,43.34654458,85.17808219,1,309,154.8,115.8,21,0,0,1,0,1,0,0,0,0,0,1,0
392500,393000,244799.99,12.88156744,4.907272781,12.88029436,51.2,62.29007379,99.87277354,37.6305758,62.29007379,3,512,294.5,191.9,7,1,0,0,1,0,0,0,0,0,1,0,0
144000,146000,118000,11.89136875,5.120326419,11.87757552,80,80.82191781,98.63013699,18.05555556,80.82191781,1,138,111.6,51.7,28,1,0,0,0,0,0,1,1,0,0,0,0
227500,181000,115979.9999,12.10625784,4.449848821,12.33490991,64,64.07734801,125.6906077,49.01978026,64.07734801,2,50,150.8,18.7,8,0,1,0,1,0,0,0,1,0,0,0,0
70000,77800,67800,11.26190956,4.45225208,11.15626481,80,87.14652956,89.97429306,3.142857143,87.14652956,1,444,148.6,166.4,32,0,1,0,1,0,0,0,0,1,0,0,0
119000,119000,119000.9999,11.68688718,4.453416631,11.68688718,100,100.0008403,100,-0.000840252,100.0008403,0,404,171.6,151.4,28,1,0,0,1,0,0,0,0,1,0,0,0
163001,164500,152000,12.01067193,4.454297295,12.00151775,80,92.40121581,99.0887538,6.749038349,92.40121581,1,154,144.7,57.7,4,0,1,0,1,0,0,0,0,0,1,0,0
154000,121000,141300,11.70355409,4.107343048,11.94471437,100,116.7768595,127.2727273,8.246753247,116.7768595,0,444,148.6,166.4,6,0,1,0,0,0,1,0,0,1,0,0,0
320000,305000,311111.1111,12.62807033,4.875655234,12.6760794,100,102.003643,104.9180328,2.777777781,102.003643,0,716,235.5,268.4,7,1,0,0,1,0,0,0,0,1,0,0,0
63500,59000,52511,10.98530967,4.44359199,11.05881093,80,89.00169492,107.6271186,17.30551181,89.00169492,1,136,120.4,51,28,0,1,0,1,0,0,0,1,0,0,0,0
64700,68900,62200,11.14042597,4.108904714,11.07753194,80,90.27576197,93.904209,3.863987635,90.27576197,1,123,105.5,46.1,28,0,0,1,0,0,1,0,1,0,0,0,0
41500,42700,37009.9999,10.66197762,3.910622025,10.6334728,80,86.67447283,97.18969555,10.81927735,86.67447283,1,368,128.3,137.9,26,0,1,0,0,1,0,0,0,0,0,1,0
57500,61500,53250,11.02680871,4.453649378,10.95955762,80,86.58536585,93.49593496,7.391304348,86.58536585,1,123,105.5,46.1,30,0,0,1,1,0,0,0,1,0,0,0,0
66800,63900,58488.888,11.06509029,4.213016092,11.10947333,80,91.5319061,104.5383412,12.44178443,91.5319061,1,368,128.3,137.9,37,0,1,0,0,0,1,0,0,0,0,1,0
104000,105000,94171.2,11.56172515,4.454034457,11.55215579,80,89.68685714,99.04761905,9.450769231,89.68685714,1,136,120.4,51,5,0,0,1,1,0,0,0,1,0,0,0,0
70000,70100,60100.0001,11.15769234,4.450502706,11.15626481,80,85.73466491,99.85734665,14.142857,85.73466491,1,136,120.4,51,20,0,0,1,1,0,0,0,1,0,0,0,0
58400,59100,52410,10.98700312,4.109068958,10.97508829,80,88.68020305,98.81556684,10.25684932,88.68020305,1,349,148.8,130.8,27,1,0,0,0,0,1,0,0,0,0,1,0
110000,131000,108001,11.78296024,4.446291681,11.60824474,80,82.44351145,83.96946565,1.817272727,82.44351145,1,274,133.7,102.7,6,0,1,0,1,0,0,0,0,0,0,1,0
163500,244000,210340,12.4049276,5.206646058,12.00457439,80,86.20491803,67.00819672,-28.64831804,86.20491803,1,512,294.5,191.9,48,0,0,1,0,0,0,1,0,0,1,0,0
102000,114400,95000,11.6474651,4.75350398,11.5327379,80,83.04195804,89.16083916,6.862745098,83.04195804,1,138,111.6,51.7,25,0,0,1,1,0,0,0,1,0,0,0,0
120000,111000,106565.6,11.61729449,4.753072816,11.69525536,80,96.00504505,108.1081081,11.19533333,96.00504505,1,309,154.8,115.8,26,0,0,1,1,0,0,0,0,0,0,1,0
80500,75600,75360,11.23322479,4.103964806,11.29602489,80,99.68253968,106.4814815,6.385093168,99.68253968,1,138,111.6,51.7,21,0,0,1,0,0,1,0,1,0,0,0,0
52000,58000,46725.7,10.96821553,4.105449342,10.85901823,80,80.56155172,89.65517241,10.14288462,80.56155172,1,256,111.8,96,27,0,0,1,0,0,1,0,0,0,0,1,0
57800,52000,47123,10.85901823,4.453998398,10.96476136,80,90.62115385,111.1538462,18.47231834,90.62115385,1,60,109.3,22.5,21,0,1,0,1,0,0,0,1,0,0,0,0
340000,369000,355529.9999,12.81855463,5.182850397,12.73670384,80,96.34959347,92.14092141,-4.567647029,96.34959347,1,603,258.1,226,41,0,0,1,0,0,0,1,0,1,0,0,0
85000,90200,88001,11.40979579,4.453398009,11.3504183,80,97.56208426,94.23503326,-3.530588235,97.56208426,1,256,111.8,96,5,1,0,0,1,0,0,0,0,0,0,1,0
45000,68100,53049.9,11.12874718,4.435211888,10.71443999,64,77.9,66.07929515,-17.88866667,77.9,2,224,112.4,84,22,0,0,1,0,0,1,0,0,0,0,1,0
86000,110000,88150,11.60824474,4.83649617,11.3621142,80,80.13636364,78.18181818,-2.5,80.13636364,1,368,128.3,137.9,20,0,1,0,1,0,0,0,0,0,0,1,0
89500,104000,89999.9999,11.55215579,4.751259892,11.40200508,80,86.53846144,86.05769231,-0.558659106,86.53846144,1,224,112.4,84,14,0,0,1,1,0,0,0,0,0,0,1,0
155000,149000,145388,11.9117083,4.453998398,11.95118685,80,97.57583893,104.0268456,6.201290323,97.57583893,1,349,148.8,130.8,8,1,0,0,1,0,0,0,0,0,0,1,0
65000,80200,64500.1,11.29229126,4.452950973,11.08215793,64,80.42406484,81.04738155,0.769076923,80.42406484,2,224,112.4,84,21,0,0,1,1,0,0,0,0,0,0,1,0
144000,181000,191001.9999,12.10625784,4.453998398,11.87757552,100,105.5259668,79.55801105,-32.64027771,105.5259668,0,603,258.1,226,28,0,0,1,1,0,0,0,0,1,0,0,0
45285,40000,31335.7,10.59665973,3.770459441,10.72075321,64,78.33925,113.2125,30.80335652,78.33925,2,274,133.7,102.7,24,0,0,1,0,1,0,0,0,0,0,1,0
32000,53400,50000,10.88558475,4.450385972,10.37352243,80,93.6329588,59.92509363,-56.25,93.6329588,1,123,105.5,46.1,35,0,1,0,1,0,0,0,1,0,0,0,0
54000,53200,50288,10.88183247,4.105449342,10.89675784,80,94.52631579,101.5037594,6.874074074,94.52631579,1,95,120.2,35.6,21,1,0,0,0,0,1,0,1,0,0,0,0
44000,46700,43189,10.75152086,4.099995234,10.69196764,80,92.48179872,94.21841542,1.843181818,92.48179872,1,136,120.4,51,26,0,1,0,0,0,1,0,1,0,0,0,0
68000,64800,61577,11.07907631,4.450969505,11.12727769,80,95.02623457,104.9382716,9.445588235,95.02623457,1,95,120.2,35.6,21,0,0,1,1,0,0,0,1,0,0,0,0
77500,78000,40197,11.26447693,4.110217911,11.25804612,40.96,51.53461538,99.35897436,48.13290323,51.53461538,4,349,148.8,130.8,26,1,0,0,0,0,1,0,0,0,0,1,0
82000,88500,83768,11.39076913,4.742058438,11.31448672,80,94.65310734,92.65536723,-2.156097561,94.65310734,1,251,107.8,94.1,27,0,0,1,1,0,0,0,0,0,0,1,0
46500,56500,33000,10.94201362,4.278054044,10.7472291,51.2,58.40707965,82.30088496,29.03225806,58.40707965,3,95,120.2,35.6,24,0,0,1,0,0,1,0,1,0,0,0,0
60000,52500,47560,10.8685875,4.453998398,11.00211651,80,90.59047619,114.2857143,20.73333333,90.59047619,1,123,105.5,46.1,31,0,0,1,1,0,0,0,1,0,0,0,0
7500,7500,7789,8.922791624,2.693951277,8.922791624,13.42133333,103.8533333,100,-3.853333333,103.8533333,9,256,111.8,96,12,0,0,1,0,1,0,0,0,0,0,1,0
71000,78000,65199.9999,11.26447693,4.346528982,11.17044924,80,83.58974346,91.02564103,8.169014225,83.58974346,1,347,176.6,130.1,13,0,1,0,0,0,1,0,0,1,0,0,0
59900,60100,56999.9,11.00378176,4.390986376,11.00044848,80,94.84176373,99.6672213,4.841569282,94.84176373,1,444,148.6,166.4,23,0,1,0,0,0,1,0,0,1,0,0,0
81500,90200,73119.63,11.40979579,4.452834525,11.30837057,64,81.06389135,90.35476718,10.28266258,81.06389135,2,716,235.5,268.4,28,0,0,1,1,0,0,0,0,1,0,0,0
12400,12300,11500,9.417435839,2.888091382,9.425532394,80,93.49593496,100.8130081,7.258064516,93.49593496,1,444,148.6,166.4,13,0,1,0,0,1,0,0,0,1,0,0,0
62700,68200,60300,11.13021451,4.10643781,11.04613268,80,88.41642229,91.93548387,3.827751196,88.41642229,1,224,112.4,84,25,0,0,1,0,0,1,0,0,0,0,1,0
55800,54400,53170.0001,10.90413782,4.110053856,10.92954707,80,97.73897077,102.5735294,4.71326147,97.73897077,1,225,121.4,84.3,30,0,0,1,0,0,1,0,0,0,0,1,0
158500,192000,156100,12.16525586,4.7808749,11.97351618,80,81.30208333,82.55208333,1.514195584,81.30208333,1,309,154.8,115.8,13,0,0,1,1,0,0,0,0,0,0,1,0
61500,61200,55800,11.02191881,4.453882072,11.02680871,80,91.17647059,100.4901961,9.268292683,91.17647059,1,225,121.4,84.3,23,0,1,0,1,0,0,0,0,0,0,1,0
107500,102000,86500,11.5327379,4.583231278,11.58525543,80,84.80392157,105.3921569,19.53488372,84.80392157,1,224,112.4,84,23,0,1,0,1,0,0,0,0,0,0,1,0
95000,83500,82752,11.33261389,4.858959327,11.4616427,80,99.10419162,113.7724551,12.89263158,99.10419162,1,224,112.4,84,16,0,1,0,1,0,0,0,0,0,0,1,0
137000,148500,123500,11.90834697,4.750308952,11.8277435,80,83.16498316,92.25589226,9.854014599,83.16498316,1,210,121.8,78.7,8,1,0,0,1,0,0,0,0,0,0,1,0
70500,65400,65409.9999,11.08829283,4.111856987,11.16338217,80,100.0152904,107.7981651,7.219858298,100.0152904,1,210,121.8,78.7,32,0,0,1,0,0,1,0,0,0,0,1,0
53700,53800,45199.9,10.89304733,4.427358445,10.8911869,80,84.01468401,99.81412639,15.82886406,84.01468401,1,167,107.1,62.6,32,1,0,0,0,0,1,0,1,0,0,0,0
80047,80000,66883,11.28979441,4.452485098,11.29038173,80,83.60375,100.05875,16.44533836,83.60375,1,167,107.1,62.6,17,0,1,0,1,0,0,0,1,0,0,0,0
71200,70100,63899.9,11.15769234,4.109561528,11.17326214,80,91.1553495,101.5691869,10.25294944,91.1553495,1,167,107.1,62.6,12,0,1,0,0,0,1,0,1,0,0,0,0
51000,55400,47600,10.92235292,4.391853195,10.83960052,64,85.92057762,92.05776173,6.666666667,85.92057762,2,225,121.4,84.3,38,0,0,1,0,0,1,0,0,0,0,1,0
48100,42900,35862.7113,10.66665041,4.109233175,10.78105825,80,83.59606364,112.1212121,25.44134865,83.59606364,1,60,109.3,22.5,26,0,1,0,0,0,1,0,1,0,0,0,0
139000,138600,137778,11.83935458,4.450736133,11.84223641,80,99.40692641,100.2886003,0.879136691,99.40692641,1,159,205,59.6,24,1,0,0,1,0,0,0,0,0,1,0,0
150000,195000,169269.3699,12.18075997,5.102545762,11.91839724,80,86.80480508,76.92307692,-12.8462466,86.80480508,1,716,235.5,268.4,23,1,0,0,0,0,0,1,0,1,0,0,0
180000,161400,158000.1,11.99164723,4.45423101,12.10071769,80,97.89349442,111.5241636,12.22216667,97.89349442,1,404,171.6,151.4,9,0,1,0,1,0,0,0,0,1,0,0,0
130000,134000,110200.001,11.80560254,4.178379291,11.77529742,64,82.23880672,97.01492537,15.23076846,82.23880672,2,716,235.5,268.4,39,0,0,1,0,0,1,0,0,1,0,0,0
120000,135600,102000,11.81747203,4.701116527,11.69525536,64,75.22123894,88.49557522,15,75.22123894,2,444,148.6,166.4,41,0,1,0,1,0,0,0,0,1,0,0,0
91000,114600,88300,11.64921181,4.435567402,11.41862577,64,77.05061082,79.40663176,2.967032967,77.05061082,2,444,148.6,166.4,41,1,0,0,0,0,1,0,0,1,0,0,0
91000,118000,83700,11.67844838,4.435567402,11.41862577,64,70.93220339,77.11864407,8.021978022,70.93220339,2,444,148.6,166.4,41,0,0,1,0,0,1,0,0,1,0,0,0
150000,220000,171700,12.30138737,5.244230701,11.91839724,64,78.04545455,68.18181818,-14.46666667,78.04545455,2,198,113.9,139.9,25,0,1,0,0,0,0,1,0,0,1,0,0
227500,219000,193000.001,12.29683157,4.449848821,12.33490991,80,88.12785434,103.8812785,15.16483473,88.12785434,1,20,60.3,14.1,8,0,1,0,1,0,0,0,1,0,0,0,0
57800,58300,54060,10.97337452,4.453998398,10.96476136,80,92.72727273,99.14236707,6.470588235,92.72727273,1,42,76.5,29.7,21,0,0,1,1,0,0,0,1,0,0,0,0
56000,60500,51727.53,11.01041517,4.393955206,10.93312483,64,85.50004959,92.56198347,7.629410714,85.50004959,2,116,58.2,82,19,0,0,1,0,0,1,0,0,0,0,1,0
58000,61600,49120,11.02843338,4.244200318,10.96821553,64,79.74025974,94.15584416,15.31034483,79.74025974,2,133,71.8,94,38,0,0,1,0,0,1,0,0,0,0,1,0
67000,63400,50050,11.05723491,4.387443189,11.11246282,64,78.94321767,105.6782334,25.29850746,78.94321767,2,96,77.6,67.9,24,0,0,1,0,0,1,0,1,0,0,0,0
36500,37700,32799.99,10.5374419,3.543853682,10.50509494,64,87.00262599,96.81697613,10.1370137,87.00262599,2,173,75.6,122.3,32,0,1,0,0,1,0,0,0,0,0,1,0
